日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2019/10/30,'002230,科大讯飞,33.02,33.27,32.6,32.65,33.01,0.01,0.0303,0.9101,18172756,599344121.6,72596948712,65933121590
2019/10/29,'002230,科大讯飞,33.01,33.99,33,33.99,34.2,-1.19,-3.4795,1.8706,37351999,1245666684,72574962962,65913153958
2019/10/28,'002230,科大讯飞,34.2,34.22,33.3,33.55,33.31,0.89,2.6719,2.31,46125995,1554933454,75191267291,68289302192
2019/10/25,'002230,科大讯飞,33.31,34.46,32.71,34.46,34.42,-1.11,-3.2249,2.9207,58320084,1936018537,73234535482,66512182925
2019/10/24,'002230,科大讯飞,34.42,34.5,33.64,33.89,33.9,0.52,1.5339,1.63,32547667,1113365660,75674953806,68728590101
2019/10/23,'002230,科大讯飞,33.9,34.77,33.86,34.7,34.82,-0.92,-2.6422,1.5977,31901497,1089639292,74531694771,67690273226
2019/10/22,'002230,科大讯飞,34.82,34.84,34.12,34.54,34.67,0.15,0.4327,1.725,34443904,1190287303,76554383833,69527295390
2019/10/21,'002230,科大讯飞,34.67,35.08,34.05,34.6,34.67,0,0,1.7786,35514379,1229548471,76224597573,69227780907
2019/10/18,'002230,科大讯飞,34.77,35.35,34.48,35.3,35.2,-0.43,-1.2216,1.7965,35870999,1249789936,76444455080,69427457229
2019/10/17,'002230,科大讯飞,35.2,35.47,34.86,35.02,35.02,0.18,0.514,2.0868,41668596,1465337016,77389842358,70286065414
2019/10/16,'002230,科大讯飞,35.02,36.08,33.25,33.25,33.14,1.88,5.6729,4.3573,87005717,3042367312,76994098846,69926648034
2019/10/15,'002230,科大讯飞,33.14,33.91,33.03,33.91,33.94,-0.8,-2.3571,1.2894,25747019,859554095,72860777720,66172733177
2019/10/14,'002230,科大讯飞,33.94,34.77,33.73,34.6,33.88,0.06,0.1771,1.6947,33838552,1154624003,74619637774,67770143755
2019/10/11,'002230,科大讯飞,33.88,34.35,33.72,34,33.98,-0.1,-0.2943,2.1478,42885989,1459789603,74553973069,67650337961
2019/10/10,'002230,科大讯飞,33.98,34.36,32.56,32.65,31.55,2.43,7.7021,3.0851,61602985,2054984837,74774026118,67850014284
2019/10/9,'002230,科大讯飞,31.55,31.66,30.59,31,31.01,0.54,1.7414,0.9876,19720966,618797194.5,69426737023,62997879654
2019/10/8,'002230,科大讯飞,31.01,31.7,30.88,30.99,31.86,-0.85,-2.6679,1.6716,33378196,1041870175,68238450557,61919627514
2019/9/30,'002230,科大讯飞,31.86,32.7,31.86,32.65,32.64,-0.78,-2.3897,1.0398,20763330,667961668.5,70108901475,63616876253
2019/9/27,'002230,科大讯飞,32.64,33.08,32.46,32.55,32.44,0.2,0.6165,0.8683,17337333,567265966.5,71825315259,65174351566
2019/9/26,'002230,科大讯飞,32.44,33.82,32.3,33.63,33.63,-1.19,-3.5385,1.5891,31730080,1044596291,71385209161,64774998922
2019/9/25,'002230,科大讯飞,33.63,34.46,33.42,34.26,34.56,-0.93,-2.691,1.5062,30076113,1016141712,74003840446,67151147156
2019/9/24,'002230,科大讯飞,34.56,34.8,33.39,33.5,33.52,1.04,3.1026,2.4571,49061900,1684942260,76050333804,69008136952
2019/9/23,'002230,科大讯飞,33.52,33.96,33.06,33.85,33.85,-0.33,-0.9749,1.3079,26114920,873994989.3,73761782092,66931503201
2019/9/20,'002230,科大讯飞,33.85,34.06,33.43,33.81,33.75,0.1,0.2963,1.3088,26133476,882152382,74487957154,67590435065
2019/9/19,'002230,科大讯飞,33.75,33.76,33.26,33.41,33.35,0.4,1.1994,1.1452,22867161,766420804.8,74267904105,67390758743
2019/9/18,'002230,科大讯飞,33.35,33.57,33.13,33.41,33.37,-0.02,-0.0599,1.0873,21711467,724107216.5,73387691908,66592053454
2019/9/17,'002230,科大讯飞,33.37,34.56,33.06,34.5,34.73,-1.36,-3.9159,2.5007,49933481,1677419214,73431702518,66631988718
2019/9/16,'002230,科大讯飞,34.73,35.14,34.61,34.69,34.58,0.15,0.4338,1.3005,25966911,905540195.2,76424423987,69347586700
2019/9/12,'002230,科大讯飞,34.58,34.96,34.21,34.63,34.42,0.16,0.4648,1.3774,27503367,950165858,76094344413,69048072217
2019/9/11,'002230,科大讯飞,34.42,35.5,34.37,35.4,35.19,-0.77,-2.1881,1.8731,37402210,1303048895,75742259535,68728590101
2019/9/10,'002230,科大讯飞,35.19,36,34.96,35.92,36,-0.81,-2.25,2.406,48041986,1695327188,77436668014,70266097782
2019/9/9,'002230,科大讯飞,36,36.07,34.77,35.06,34.76,1.24,3.5673,3.1382,62661704,2234672875,79219097712,71883475992
2019/9/6,'002230,科大讯飞,34.76,35.45,34.25,35.13,34.75,0.01,0.0288,2.0673,41279081,1435773944,76490439902,69407489597
2019/9/5,'002230,科大讯飞,34.75,35.59,34.22,34.56,34.35,0.4,1.1645,3.6131,72145275,2516970124,76468434597,69387521965
2019/9/4,'002230,科大讯飞,34.35,34.68,33.8,33.92,33.93,0.42,1.2378,2.1052,42036190,1438801442,75588222400,68588816676
2019/9/3,'002230,科大讯飞,33.93,34.26,33.63,33.94,34,-0.07,-0.2059,1.5969,31885411,1083354593,74663999594,67750176123
2019/9/2,'002230,科大讯飞,34,34.18,32.62,32.94,32.9,1.1,3.3435,2.1879,43686705,1468234153,74818036728,67889949548
2019/8/30,'002230,科大讯飞,32.9,34.34,32.78,33.89,33.43,-0.53,-1.5854,2.3121,46167599,1554333014,72397453187,65693510004
2019/8/29,'002230,科大讯飞,33.43,34.1,33.4,34.01,33.83,-0.4,-1.1824,1.6323,32593573,1098085610,73563734348,66751794512
2019/8/28,'002230,科大讯飞,33.83,34.16,33.66,33.72,33.9,-0.07,-0.2065,2.2422,44772316,1519462934,74443946544,67550499800
2019/8/27,'002230,科大讯飞,33.9,33.99,32.09,32.2,31.93,1.97,6.1697,3.8284,76445052,2558201999,74597983679,67690273226
2019/8/26,'002230,科大讯飞,31.93,32.12,31.14,31.49,32.12,-0.19,-0.5915,1.3623,27200945,859193886.2,70262938610,63756649679
2019/8/23,'002230,科大讯飞,32.12,32.74,32.05,32.31,32.37,-0.25,-0.7723,1.0634,21234283,686441691.7,70681039403,64136034691
2019/8/22,'002230,科大讯飞,32.37,33.45,32.05,33.2,32.99,-0.62,-1.8794,1.9193,38324630,1248282345,71231172026,64635225496
2019/8/21,'002230,科大讯飞,32.99,33.06,32.45,32.6,32.76,0.23,0.7021,1.1254,22470815,736910026.1,72595500931,65873218694
2019/8/20,'002230,科大讯飞,32.76,33.58,32.7,33.1,33.07,-0.31,-0.9374,1.4467,28886649,955076037.6,72089378918,65413963153
2019/8/19,'002230,科大讯飞,33.07,33.35,32.2,32.45,32.11,0.96,2.9897,2.2453,44834262,1475786378,72771543370,66032959752
2019/8/16,'002230,科大讯飞,32.11,32.56,31.16,31.27,31.2,0.91,2.9167,2.1943,43815743,1401522260,70659034098,64116067058
2019/8/15,'002230,科大讯飞,31.2,31.4,29.85,30,30.91,0.29,0.9382,1.2129,24182853,741630234.3,68656551350,62208163742
2019/8/14,'002230,科大讯飞,30.91,31.62,30.87,31.12,30.53,0.38,1.2447,1.2513,24949097,780045482.1,68018397508,61629946836
2019/8/13,'002230,科大讯飞,30.53,30.85,30.21,30.63,30.89,-0.36,-1.1654,0.6936,13828716,421997881.1,67182195921,60872283303
2019/8/12,'002230,科大讯飞,30.89,30.89,29.6,29.76,29.61,1.28,4.3229,1.2381,24685587,749729745,67974386898,61590069808
2019/8/9,'002230,科大讯飞,29.61,30.58,29.53,30.5,30.28,-0.67,-2.2127,1.0701,21335936,639714499.2,65157707868,59037940013
2019/8/8,'002230,科大讯飞,30.28,30.47,30,30.01,29.92,0.36,1.2032,0.7142,14240214,430128175.3,66632063298,60373820453
2019/8/7,'002230,科大讯飞,29.92,30.66,29.91,30.59,30.42,-0.5,-1.6437,1.0213,20363521,616484411.3,65839872321,59656033948
2019/8/6,'002230,科大讯飞,30.42,30.89,29.41,30.8,31.61,-1.19,-3.7646,1.9712,39303541,1187820099,66940137567,60652959649
2019/8/5,'002230,科大讯飞,31.61,32.48,31.59,31.83,31.98,-0.37,-1.157,0.9919,19776331,632894348.6,69558768852,63025642817
2019/8/2,'002230,科大讯飞,31.98,32.17,31.35,31.7,32.46,-0.48,-1.4787,1.2485,24894173,791129157.3,70372965134,63763367836
2019/8/1,'002230,科大讯飞,32.46,32.84,32.14,32.84,32.85,-0.39,-1.1872,1.0157,20251600,656894017.4,71429219770,64720416509
2019/7/31,'002230,科大讯飞,32.85,33.28,32.65,32.9,33,-0.15,-0.4545,0.8695,17337286,571415054.4,72287426662,65498018556
2019/7/30,'002230,科大讯飞,33,33.65,32.86,33.26,33.17,-0.17,-0.5125,1.2406,24735115,822770150.8,72617506236,65797096266
2019/7/29,'002230,科大讯飞,33.17,33.92,32.82,33.88,33.82,-0.65,-1.9219,1.462,29150497,969430626.7,72991596420,66136051004
2019/7/26,'002230,科大讯飞,33.82,34.13,33.41,33.58,33.58,0.24,0.7147,1.2497,24916970,842182129.1,74421941239,67432054416
2019/7/25,'002230,科大讯飞,33.58,33.87,33.24,33.5,33.65,-0.07,-0.208,1.4454,28819900,967647027.8,73893813921,66953530079
2019/7/24,'002230,科大讯飞,33.65,33.88,32.81,32.95,32.7,0.95,2.9052,1.8656,37196943,1242041106,74047851056,67093099677
2019/7/23,'002230,科大讯飞,32.7,33.09,32.07,32.18,32.63,0.07,0.2145,1.1048,22027563,720277804.3,71957347088,65198940845
2019/7/22,'002230,科大讯飞,32.63,33.56,31.34,32.41,32.25,0.38,1.1783,1.5294,30494756,999898759,71803309954,65059371247
2019/7/19,'002230,科大讯飞,32.25,32.62,32,32.01,32.01,0.24,0.7498,1.0404,20744246,670208625.4,70967108367,64301707715
2019/7/18,'002230,科大讯飞,32.01,33.64,31.99,33.5,33.83,-1.82,-5.3798,2.0703,41278560,1345785682,70438981049,63823183378
2019/7/17,'002230,科大讯飞,33.83,34.02,33.4,33.88,33.58,0.25,0.7445,1.6086,32072522,1082504683,74443946544,67451992930
2019/7/16,'002230,科大讯飞,33.58,33.88,33.34,33.51,33.79,-0.21,-0.6215,0.9222,18387466,616972767.1,70267173921,66953530079
2019/7/15,'002230,科大讯飞,33.79,34.06,31.99,32.79,32.99,0.8,2.425,1.8914,37711414,1257231475,70706605325,67372238874
2019/7/12,'002230,科大讯飞,32.99,33.32,32.51,32.95,32.78,0.21,0.6406,0.8969,17883368,590192439,69032580931,65777157752
2019/7/11,'002230,科大讯飞,32.78,33.58,32.58,33.38,33,-0.22,-0.6667,1.203,23985604,792503689.4,68593149528,65358448958
2019/7/10,'002230,科大讯飞,33,33.77,32.85,33.53,33.38,-0.38,-1.1384,0.9332,18606339,618176764.3,69053506236,65797096266
2019/7/9,'002230,科大讯飞,33.38,33.66,32.77,33.56,33.38,0,0,1.0982,21897224,728764278.1,69848667823,66554759799
2019/7/8,'002230,科大讯飞,33.38,34.57,33,34.1,34.27,-0.89,-2.597,1.7142,34177661,1151469120,69848667823,66554759799
2019/7/5,'002230,科大讯飞,34.27,34.68,33.77,34.1,33.92,0.35,1.0318,1.2442,24806648,851287954.2,71711019961,68329287547
2019/7/4,'002230,科大讯飞,33.92,34.81,33.7,34.28,34.15,-0.23,-0.6735,1.3983,27879605,953592815.2,70978634289,67631439556
2019/7/3,'002230,科大讯飞,34.15,34.85,33.95,34.83,34.83,-0.68,-1.9523,1.6197,32295335,1104562153,71459916302,68090025378
2019/7/2,'002230,科大讯飞,34.83,35.26,34.57,34.75,34.87,-0.04,-0.1147,1.6267,32434803,1130927109,72882837036,69445844332
2019/7/1,'002230,科大讯飞,34.87,35.35,33.85,34.35,33.24,1.63,4.9037,2.8445,56715319,1968619795,72966538256,69525598388
2019/6/28,'002230,科大讯飞,33.24,33.61,32.8,33.6,33.66,-0.42,-1.2478,1.6532,32963237,1092965160,69555713554,66275620603
2019/6/27,'002230,科大讯飞,33.66,33.98,33.02,33.15,33.18,0.48,1.4467,2.5515,50872318,1705811964,70434576361,67113038191
2019/6/26,'002230,科大讯飞,33.18,33.98,31.32,31.42,31.42,1.76,5.6015,3.4745,69275471,2286667950,69430161725,66155989518
2019/6/25,'002230,科大讯飞,31.42,32.25,30.65,32.24,31.98,-0.56,-1.7511,1.7846,35582577,1115502727,65747308059,62646811051
2019/6/24,'002230,科大讯飞,31.98,32.55,31.85,32.1,32.47,-0.49,-1.5091,1.5671,31245966,1002909223,66919125134,63763367836
2019/6/21,'002230,科大讯飞,32.47,32.68,31.54,31.54,31.33,1.14,3.6387,2.8187,56199801,1809758486,67944465075,64740355023
2019/6/20,'002230,科大讯飞,31.33,31.71,30.62,30.86,31.07,0.26,0.8368,1.8838,37559550,1174830678,65558980314,62467364425
2019/6/19,'002230,科大讯飞,31.07,31.74,30.71,31.52,30.59,0.48,1.5691,2.9775,59366377,1853805959,65014922386,61948963060
2019/6/18,'002230,科大讯飞,30.59,30.69,29.04,29.11,29,1.59,5.4828,2.9138,58096916,1751205314,64010507750,60991914387
2019/6/17,'002230,科大讯飞,29,29.28,28.6,28.7,28.63,0.37,1.2924,0.7013,13982074,404431183,60683384268,57821690658
2019/6/14,'002230,科大讯飞,28.63,29.57,28.6,29.35,29.44,-0.81,-2.7514,0.895,17845805,518461306.1,59909147986,57083965639
2019/6/13,'002230,科大讯飞,29.44,29.5,28.99,29.15,29.16,0.28,0.9602,0.8492,16932046,496021274.3,61604097685,58698985275
2019/6/12,'002230,科大讯飞,29.16,29.88,29.06,29.5,29.58,-0.42,-1.4199,1.1089,22110688,649705355.2,61018189147,58140706882
2019/6/11,'002230,科大讯飞,29.58,29.67,28.2,28.66,28.6,0.98,3.4266,1.4836,29580597,864735512.1,61897051953,58978124471
2019/6/10,'002230,科大讯飞,28.6,28.66,28,28.12,28.09,0.51,1.8156,0.7941,15832531,449284711.7,59846372071,57024150097
2019/6/6,'002230,科大讯飞,28.09,29.2,27.92,29.13,29.14,-1.05,-3.6033,1.3537,26990314,765406032.8,58779181520,56007285882
2019/6/5,'002230,科大讯飞,29.14,29.43,28.89,29.08,28.82,0.32,1.1103,0.8159,16267694,474311766.8,60976338537,58100829854
2019/6/4,'002230,科大讯飞,28.82,29.45,28.6,29.16,29.16,-0.34,-1.166,0.9744,19427454,563891150.8,60306728779,57462797406
2019/6/3,'002230,科大讯飞,29.16,29.5,28.93,29.49,29.08,0.08,0.2751,0.8641,17229702,503016696.3,61018189147,58140706882
2019/5/31,'002230,科大讯飞,29.08,29.53,28.95,29.08,28.91,0.17,0.588,0.8257,16463464,481976599.2,60850786707,57981198770
2019/5/30,'002230,科大讯飞,28.91,29.38,28.7,29.33,29.46,-0.55,-1.8669,0.9542,19025731,550249818.1,60495056524,57642244032
2019/5/29,'002230,科大讯飞,29.46,29.83,29.2,29.47,29.66,-0.2,-0.6743,0.7899,15748958,464622021.7,61645948294,58738862303
2019/5/28,'002230,科大讯飞,29.66,29.96,29.32,29.74,29.65,0.01,0.0337,1.216,24245434,719548703.5,62064454393,59137632583
2019/5/27,'002230,科大讯飞,29.65,29.7,28.79,28.88,28.83,0.82,2.8443,1.4795,29499067,866740690.7,62043529088,59117694069
2019/5/24,'002230,科大讯飞,28.83,29.45,28.61,29.2,29.24,-0.41,-1.4022,1.2856,25632598,742101737.1,60327654084,57482735920
2019/5/23,'002230,科大讯飞,29.24,30.1,28.88,29.8,31.45,-2.21,-7.027,2.7814,55456941,1635475962,61185591586,58300214995
2019/5/22,'002230,科大讯飞,31.45,31.97,30.88,31.8,31.78,-0.33,-1.0384,1.8855,37593650,1181288381,65810083973,62706626593
2019/5/21,'002230,科大讯飞,31.78,31.78,30.2,30.64,30.29,1.49,4.9191,2.3164,46185551,1444884640,66500619036,63364597556
2019/5/20,'002230,科大讯飞,30.29,30.65,29.5,29.83,29.83,0.46,1.5421,1.1631,23190316,698335685.6,63382748603,60393758967
2019/5/17,'002230,科大讯飞,29.83,31.48,29.79,30.81,30.9,-1.07,-3.4628,1.5952,31367838,959750277.2,62420184576,58656956466
2019/5/16,'002230,科大讯飞,30.9,31.88,29.7,29.9,29.89,1.01,3.3791,2.1672,42614854,1311922959,64659192203,60760977365
2019/5/15,'002230,科大讯飞,29.89,30,29.48,29.76,29.64,0.25,0.8435,1.097,21571221,642725164.5,62545736406,58774938946
2019/5/14,'002230,科大讯飞,29.64,30.3,29.38,29.5,29.84,-0.2,-0.6702,0.9699,19071437,569599914.7,62022603783,58283345278
2019/5/13,'002230,科大讯飞,29.84,30.16,29.64,29.99,30.52,-0.68,-2.228,1.2717,25006183,748373042.7,62441109881,58676620213
2019/5/10,'002230,科大讯飞,30.52,30.55,28.51,29.61,29.23,1.29,4.4133,2.2029,43316369,1300061320,63864030616,60013754989
2019/5/9,'002230,科大讯飞,29.23,29.95,29.05,29.3,29.48,-0.25,-0.848,1.0233,20121463,593688084.5,61164666281,57477131663
2019/5/8,'002230,科大讯飞,29.48,30.16,28.5,28.88,29.36,0.12,0.4087,1.2705,24983248,735689728.1,61687798904,57968725331
2019/5/7,'002230,科大讯飞,29.36,29.5,28.8,29.18,29.08,0.28,0.9629,1.1987,23571488,688265515.9,61436695245,57732760370
2019/5/6,'002230,科大讯飞,29.08,31.11,29.08,30.99,32.31,-3.23,-9.9969,2.4967,49093565,1464070469,60850786707,57182175462
2019/4/30,'002230,科大讯飞,32.31,32.68,31.98,32.08,32.1,0.21,0.6542,0.9364,18412748,595719641.1,67609660197,63533565652
2019/4/29,'002230,科大讯飞,32.1,33.35,31.84,32.98,32.99,-0.89,-2.6978,1.5596,30668116,997747481.2,67170228793,63120626971
2019/4/26,'002230,科大讯飞,32.99,33.68,32.98,33,33.35,-0.36,-1.0795,1.3157,25872122,860372253.8,69032580931,64870700429
2019/4/25,'002230,科大讯飞,33.35,35.25,33.34,34.8,34.96,-1.61,-4.6053,1.5971,31404920,1074192010,69785891908,65578595311
2019/4/24,'002230,科大讯飞,34.96,34.98,33.61,33.96,33.91,1.05,3.0964,1.8891,37147033,1279180304,73154866000,68744458533
2019/4/23,'002230,科大讯飞,33.91,34.56,33.76,34.2,34.08,-0.17,-0.4988,1.1745,23094752,786881777.3,70957708984,66679765128
2019/4/22,'002230,科大讯飞,34.08,35.07,34,35,35,-0.92,-2.6286,1.5324,30133318,1038592339,71313439167,67014048822
2019/4/19,'002230,科大讯飞,35,35.32,34.6,35.12,35.1,-0.1,-0.2849,1.2951,25465896,889435774.1,73238567220,68823113520
2019/4/18,'002230,科大讯飞,35.1,35.52,34.76,34.94,34.96,0.14,0.4005,1.2832,25232451,887457052,73447820269,69019750987
2019/4/17,'002230,科大讯飞,34.96,35.54,34.88,35.3,35.26,-0.3,-0.8508,1.4434,28382190,997327954.1,73154866000,68744458533
2019/4/16,'002230,科大讯飞,35.26,35.35,33.85,34.58,34.71,0.55,1.5846,1.9596,38532248,1331011601,73782625148,69334370935
2019/4/15,'002230,科大讯飞,34.71,36.1,34.65,35.51,35.03,-0.32,-0.9135,1.5924,31311858,1105200784,72631733377,68252864865
2019/4/12,'002230,科大讯飞,35.03,35.17,34.56,35.01,35.01,0.02,0.0571,1.2794,25158762,877376900.3,73301343135,68882104760
2019/4/11,'002230,科大讯飞,35.01,36.28,35,36.19,36.02,-1.01,-2.804,2.0354,40022957,1415363644,73259492525,68842777267
2019/4/10,'002230,科大讯飞,36.02,36.64,35.88,36.25,36.2,-0.18,-0.4972,1.5568,30613112,1108430988,75372948322,70828815685
2019/4/9,'002230,科大讯飞,36.2,36.78,35.71,36.06,36.17,0.03,0.0829,1.4573,28656749,1037776903,75749603810,71182763126
2019/4/8,'002230,科大讯飞,36.17,37.57,35.69,37.4,37.3,-1.13,-3.0295,2.9857,58709317,2140001272,75686827896,71123771886
2019/4/4,'002230,科大讯飞,37.3,38.36,37.13,37.66,37.41,-0.11,-0.294,2.3587,46380396,1745992263,78051387352,73345775266
2019/4/3,'002230,科大讯飞,37.41,37.61,36.87,37.3,37.83,-0.42,-1.1102,2.2383,44012729,1641319492,78281565706,73562076480
2019/4/2,'002230,科大讯飞,37.83,38.8,36.98,37.35,37.39,0.44,1.1768,4.0442,79523721,3011288729,79160428512,74387953842
2019/4/1,'002230,科大讯飞,37.39,37.5,36.8,36.8,36.29,1.1,3.0311,2.9696,58393964,2171757482,78239715096,73522748986
2019/3/29,'002230,科大讯飞,36.29,36.46,34.57,35.2,35.19,1.1,3.1259,2.5251,49652627,1774593106,75937931555,71359736847
2019/3/28,'002230,科大讯飞,35.19,36.1,34.4,34.84,34.84,0.35,1.0046,2.1085,41461883,1473109133,73636148014,69196724708
2019/3/27,'002230,科大讯飞,34.84,35.66,34.21,35.5,35.16,-0.32,-0.9101,1.8227,35841715,1249321319,72903762341,68508493573
2019/3/26,'002230,科大讯飞,35.16,36.39,35,35.96,35.93,-0.77,-2.1431,1.9906,39142717,1396124547,73573372099,69137733468
2019/3/25,'002230,科大讯飞,35.93,36.94,35.35,35.55,36.41,-0.48,-1.3183,2.2577,44394456,1607144484,75184620578,70651841965
2019/3/22,'002230,科大讯飞,36.41,36.85,35.71,36.63,36.88,-0.47,-1.2744,2.0255,39828471,1446325716,76189035214,71595701808
2019/3/21,'002230,科大讯飞,36.88,37.15,36.37,36.64,36.82,0.06,0.163,2.3169,45558373,1680444242,77172524545,72519897903
2019/3/20,'002230,科大讯飞,36.82,37.6,36.01,37.59,37.22,-0.4,-1.0747,2.559,50319282,1845384887,77046972715,72401915423
2019/3/19,'002230,科大讯飞,37.22,37.85,36.36,36.36,36.29,0.93,2.5627,3.3437,65750332,2450768029,77883984912,73188465292
2019/3/18,'002230,科大讯飞,36.29,36.4,34.76,35.25,36,0.29,0.8056,3.0162,59309028,2114203557,75937931555,71359736847
2019/3/15,'002230,科大讯飞,36,36.56,35.7,35.99,35.82,0.18,0.5025,2.2325,43900287,1586728165,75331097712,70789488192
2019/3/14,'002230,科大讯飞,35.82,36.32,34.92,36.17,36.48,-0.66,-1.8092,3.6218,71219095,2530072770,74954442223,70435540751
2019/3/13,'002230,科大讯飞,36.48,39.14,35.9,39.14,39.19,-2.71,-6.915,5.9036,116087712,4342423410,76335512348,71733348035
2019/3/12,'002230,科大讯飞,39.19,39.89,38.38,39.51,39.45,-0.26,-0.6591,5.9201,116410507,4534145501,82006269982,77062223396
2019/3/11,'002230,科大讯飞,39.45,39.98,38.22,38.8,37.85,1.6,4.2272,5.0511,99323200,3890041934,82550327909,77573480810
2019/3/8,'002230,科大讯飞,37.85,40.77,35.85,36.5,37.99,-0.14,-0.3685,7.013,137901785,5333822540,79202279122,74427281335
2019/3/7,'002230,科大讯飞,37.99,39.48,37.3,39.48,38.25,-0.26,-0.6797,5.0428,99160241,3791785654,79495233391,74702573789
2019/3/6,'002230,科大讯飞,38.25,39.58,37.4,39.22,38.85,-0.6,-1.5444,4.6054,90558605,3455799037,80039291319,75213831204
2019/3/5,'002230,科大讯飞,38.85,38.99,36.49,36.88,36.87,1.98,5.3702,5.1282,100839324,3829845659,81294809614,76393656007
2019/3/4,'002230,科大讯飞,36.87,38,36.37,37.3,35.83,1.04,2.9026,4.8444,95258165,3547937768,77151599240,72500234157
2019/3/1,'002230,科大讯飞,35.83,36.18,34.9,36,35.71,0.12,0.336,2.7554,54181635,1921800433,74975367528,70455204498
2019/2/28,'002230,科大讯飞,35.71,36.6,35.21,36.6,36.76,-1.05,-2.8564,3.2081,63083153,2257208010,74724263869,70219239537
2019/2/27,'002230,科大讯飞,36.76,39.13,35.4,36.2,36.07,0.69,1.9129,7.2572,142704066,5303459497,76921420886,72283932943
2019/2/26,'002230,科大讯飞,36.07,36.47,32.6,33.18,33.15,2.92,8.8084,6.78,133319918,4677388783,75477574846,70927134419
2019/2/25,'002230,科大讯飞,33.15,33.67,31.46,32.26,30.69,2.46,8.0156,5.087,100029366,3256737129,69367385810,65185320377
2019/2/22,'002230,科大讯飞,30.69,30.9,29.72,30.03,30.04,0.65,2.1638,2.4436,48050037,1457650716,64219760800,60348038684
